CUSEC,CUMUN,CSEC,CDIS,CMUN,CPRO,CCA,CUDIS,CLAU2,NPRO,NCA,CNUT0,CNUT1,CNUT2,CNUT3,NMUN,year,net_income_avg,net_income_avg_household,gini,p80_p20
1713901001,17139,001,01,139,17,09,1713901,17139,Girona,Cataluña,ES,5,1,2,"Preses, Les",2015,13059,35478,23.9,2
1714101001,17141,001,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2018,9424,24813,37.2,3.2
1714101001,17141,001,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2017,8800,22809,40.5,3.7
1714101001,17141,001,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2016,8487,22680,43,4.1
1714101001,17141,001,01,141,17,09,1714101,17141,Girona,Cataluña,ES,5,1,2,Puigcerdà,2015,8388,22374,44.2,4.6
1714701001,17147,001,01,147,17,09,1714701,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2018,11869,26951,32.7,2.8
1714701001,17147,001,01,147,17,09,1714701,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2017,11705,26298,32.2,2.9
1714701001,17147,001,01,147,17,09,1714701,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2016,11663,26342,31.8,2.7
1714701001,17147,001,01,147,17,09,1714701,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2015,11557,26094,33.8,2.9
1714702002,17147,002,02,147,17,09,1714702,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2018,11592,27024,22.2,2.2
1714702002,17147,002,02,147,17,09,1714702,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2017,11392,26354,24.1,2.2
1714702002,17147,002,02,147,17,09,1714702,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2016,10917,24706,25.5,2.4
1714702002,17147,002,02,147,17,09,1714702,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2015,11131,24140,24.2,2
1714703002,17147,002,03,147,17,09,1714703,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2018,14367,35553,29.1,2.5
1714703002,17147,002,03,147,17,09,1714703,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2017,13858,34416,31,2.8
1714703002,17147,002,03,147,17,09,1714703,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2016,13280,33346,30.5,2.7
1714703002,17147,002,03,147,17,09,1714703,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2015,12944,31626,29.7,2.7
1714702001,17147,001,02,147,17,09,1714702,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2018,14593,33253,28,2.1
1714702001,17147,001,02,147,17,09,1714702,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2017,13922,31480,27.6,2.2
1714702001,17147,001,02,147,17,09,1714702,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2016,13421,30257,27.2,2.3
1714702001,17147,001,02,147,17,09,1714702,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2015,13374,29430,27.8,2.2
1714703001,17147,001,03,147,17,09,1714703,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2018,12112,30270,25.8,2.5
1714703001,17147,001,03,147,17,09,1714703,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2017,11933,29150,25.4,2.4
1714703001,17147,001,03,147,17,09,1714703,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2016,11775,28486,25.5,2.2
1714703001,17147,001,03,147,17,09,1714703,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2015,11477,28381,26.3,2.3
1715202001,17152,001,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2018,10486,25886,36.2,3
1715202001,17152,001,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2017,10267,24801,38.7,3.5
1715202001,17152,001,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2016,9775,23506,38.1,3.1
1715202001,17152,001,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2015,9797,23347,38.1,3.2
1715202003,17152,003,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2018,15001,32623,39.7,3.6
1715202003,17152,003,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2017,14598,32358,39.4,3.4
1715202003,17152,003,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2016,13313,30076,39.1,3.6
1715202003,17152,003,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2015,13304,29755,39.3,3.4
1715502003,17155,003,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2018,8621,27045,31.2,2.9
1715502003,17155,003,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2017,8462,26260,33.9,3.2
1715502003,17155,003,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2016,7894,24423,36.8,4.1
1715502003,17155,003,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2015,7769,23345,37.6,4.6
1715502005,17155,005,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2018,12356,31911,28.6,2.6
1715502005,17155,005,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2017,12291,31197,30.4,2.4
1715502005,17155,005,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2016,11411,30017,32.8,3.1
1715502005,17155,005,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2015,12148,31423,32.3,2.9
1716003003,17160,003,03,160,17,09,1716003,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2018,8061,25595,33.4,3.2
1716003003,17160,003,03,160,17,09,1716003,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2017,7652,24030,34.5,3.1
1716003003,17160,003,03,160,17,09,1716003,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2016,7160,23141,35.8,3.4
1716003003,17160,003,03,160,17,09,1716003,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2015,7274,23158,37.9,3.8
1716004002,17160,002,04,160,17,09,1716004,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2018,16209,38430,34,3.1
1716004002,17160,002,04,160,17,09,1716004,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2017,16367,39372,34.1,2.8
1716004002,17160,002,04,160,17,09,1716004,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2016,16244,38052,33.9,3.1
1716004002,17160,002,04,160,17,09,1716004,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2015,15454,36485,35.5,2.9
1715201006,17152,006,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2018,10227,26960,33.2,3.1
1715201006,17152,006,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2017,9585,25419,33.2,2.9
1715201006,17152,006,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2016,8842,22711,35.4,3.1
1715201006,17152,006,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2015,9263,23557,34.4,3
1715202002,17152,002,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2018,9367,25943,32.5,2.8
1715202002,17152,002,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2017,8972,24686,32.4,2.6
1715202002,17152,002,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2016,8865,24277,33.7,2.8
1715202002,17152,002,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2015,8482,22651,35,3.1
1715502002,17155,002,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2018,7510,25818,34.5,3.4
1715502002,17155,002,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2017,7233,25110,36,3.8
1715502002,17155,002,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2016,7101,24423,39.1,3.8
1715502002,17155,002,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2015,6800,22748,41.3,4.5
1715502004,17155,004,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2018,9727,29272,29.9,2.7
1715502004,17155,004,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2017,9443,28105,30.8,2.8
1715502004,17155,004,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2016,9140,27206,33.6,3.5
1715502004,17155,004,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2015,9089,25967,33.3,3
1714703004,17147,004,03,147,17,09,1714703,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2018,12662,31697,24.4,2.2
1714703004,17147,004,03,147,17,09,1714703,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2017,12467,31389,23.7,2.1
1714703004,17147,004,03,147,17,09,1714703,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2016,12221,30553,23.4,2
1714703004,17147,004,03,147,17,09,1714703,17147,Girona,Cataluña,ES,5,1,2,Ripoll,2015,11845,30077,25,2.2
1714801001,17148,001,01,148,17,09,1714801,17148,Girona,Cataluña,ES,5,1,2,Riudarenes,2018,17262,45239,29.4,2.4
1714801001,17148,001,01,148,17,09,1714801,17148,Girona,Cataluña,ES,5,1,2,Riudarenes,2017,12115,31700,31.7,2.4
1714801001,17148,001,01,148,17,09,1714801,17148,Girona,Cataluña,ES,5,1,2,Riudarenes,2016,11448,30759,31.1,2.7
1714801001,17148,001,01,148,17,09,1714801,17148,Girona,Cataluña,ES,5,1,2,Riudarenes,2015,10953,29067,30.8,2.6
1715201002,17152,002,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2018,9782,25535,28.4,2.3
1715201002,17152,002,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2017,9546,25182,30.8,2.5
1715201002,17152,002,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2016,8956,23886,31.2,2.5
1715201002,17152,002,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2015,8275,21838,33.3,3
1715201004,17152,004,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2018,10866,28821,27.9,2.3
1715201004,17152,004,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2017,10085,26716,30.6,2.7
1715201004,17152,004,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2016,9825,26101,30.7,2.6
1715201004,17152,004,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2015,9332,23940,32.8,2.6
1714601002,17146,002,01,146,17,09,1714601,17146,Girona,Cataluña,ES,5,1,2,Riells i Viabrea,2018,11830,31565,27.1,2.3
1714601002,17146,002,01,146,17,09,1714601,17146,Girona,Cataluña,ES,5,1,2,Riells i Viabrea,2017,11317,29723,28.5,2.5
1714601002,17146,002,01,146,17,09,1714601,17146,Girona,Cataluña,ES,5,1,2,Riells i Viabrea,2016,10756,28261,29.6,2.5
1714601002,17146,002,01,146,17,09,1714601,17146,Girona,Cataluña,ES,5,1,2,Riells i Viabrea,2015,10496,28059,29.9,2.5
1715202005,17152,005,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2018,9978,24756,30.8,2.3
1715202005,17152,005,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2017,9496,23804,30.6,2.6
1715202005,17152,005,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2016,9291,23021,32,2.6
1715202005,17152,005,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2015,9147,22772,33,2.9
1715401001,17154,001,01,154,17,09,1715401,17154,Girona,Cataluña,ES,5,1,2,Sales de Llierca,2018,11203,34077,38.9,3.9
1715401001,17154,001,01,154,17,09,1715401,17154,Girona,Cataluña,ES,5,1,2,Sales de Llierca,2017,10810,32430,40.2,4.2
1715401001,17154,001,01,154,17,09,1715401,17154,Girona,Cataluña,ES,5,1,2,Sales de Llierca,2016,9680,28249,40.3,4.3
1715401001,17154,001,01,154,17,09,1715401,17154,Girona,Cataluña,ES,5,1,2,Sales de Llierca,2015,8921,24086,NA,NA
1715501008,17155,008,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2018,12222,32506,32.9,2.9
1715501008,17155,008,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2017,11945,31633,33,2.8
1715501008,17155,008,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2016,11371,30220,35,3.3
1715501008,17155,008,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2015,10967,28680,35,3.5
1715502001,17155,001,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2018,8803,25980,33.1,3
1715502001,17155,001,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2017,8406,25265,32.6,2.9
1715502001,17155,001,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2016,7933,24073,36.6,3.5
1715502001,17155,001,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2015,7611,22385,36.5,3.9
1716201001,17162,001,01,162,17,09,1716201,17162,Girona,Cataluña,ES,5,1,2,Sant Ferriol,2018,10418,35421,29.2,2.3
1716201001,17162,001,01,162,17,09,1716201,17162,Girona,Cataluña,ES,5,1,2,Sant Ferriol,2017,9203,30887,30.2,3.2
1716201001,17162,001,01,162,17,09,1716201,17162,Girona,Cataluña,ES,5,1,2,Sant Ferriol,2016,9329,30615,33.6,3.9
1716201001,17162,001,01,162,17,09,1716201,17162,Girona,Cataluña,ES,5,1,2,Sant Ferriol,2015,8757,28120,34.8,2.4
1715501003,17155,003,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2018,6587,25661,34.4,3
1715501003,17155,003,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2017,6236,23840,36.4,3.5
1715501003,17155,003,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2016,5792,22241,41.4,4.8
1715501003,17155,003,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2015,5543,20732,42.3,4.6
1716001002,17160,002,01,160,17,09,1716001,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2018,12619,31181,32.1,2.8
1716001002,17160,002,01,160,17,09,1716001,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2017,12438,30830,32.4,2.7
1716001002,17160,002,01,160,17,09,1716001,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2016,11982,30466,34.3,2.9
1716001002,17160,002,01,160,17,09,1716001,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2015,11536,29082,34.7,2.8
1716002001,17160,001,02,160,17,09,1716002,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2018,12615,29223,35.9,2.8
1716002001,17160,001,02,160,17,09,1716002,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2017,11471,26484,33.9,2.9
1716002001,17160,001,02,160,17,09,1716002,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2016,11297,26072,35.8,3.3
1716002001,17160,001,02,160,17,09,1716002,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2015,10864,24883,36.5,3.1
1716401001,17164,001,01,164,17,09,1716401,17164,Girona,Cataluña,ES,5,1,2,Sant Hilari Sacalm,2018,11142,28713,32.9,3.7
1716401001,17164,001,01,164,17,09,1716401,17164,Girona,Cataluña,ES,5,1,2,Sant Hilari Sacalm,2017,10507,27279,34.3,3.4
1716401001,17164,001,01,164,17,09,1716401,17164,Girona,Cataluña,ES,5,1,2,Sant Hilari Sacalm,2016,10587,27510,34.8,3.5
1716401001,17164,001,01,164,17,09,1716401,17164,Girona,Cataluña,ES,5,1,2,Sant Hilari Sacalm,2015,10264,26653,34.6,3.4
1716501001,17165,001,01,165,17,09,1716501,17165,Girona,Cataluña,ES,5,1,2,Sant Jaume de Llierca,2018,13213,34639,30.2,2.8
1716501001,17165,001,01,165,17,09,1716501,17165,Girona,Cataluña,ES,5,1,2,Sant Jaume de Llierca,2017,12807,32869,29.3,2.5
1716501001,17165,001,01,165,17,09,1716501,17165,Girona,Cataluña,ES,5,1,2,Sant Jaume de Llierca,2016,12561,32792,30.5,2.9
1716501001,17165,001,01,165,17,09,1716501,17165,Girona,Cataluña,ES,5,1,2,Sant Jaume de Llierca,2015,12124,32080,30.2,2.8
1716003002,17160,002,03,160,17,09,1716003,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2018,10672,27198,28.6,2.4
1716003002,17160,002,03,160,17,09,1716003,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2017,10304,26371,28.8,2.6
1716003002,17160,002,03,160,17,09,1716003,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2016,9795,24629,30.2,2.8
1716003002,17160,002,03,160,17,09,1716003,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2015,9222,23835,30.3,2.6
1716004001,17160,001,04,160,17,09,1716004,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2018,12207,29590,36.5,3
1716004001,17160,001,04,160,17,09,1716004,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2017,12324,29584,36.2,3.2
1716004001,17160,001,04,160,17,09,1716004,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2016,11357,27931,37.7,3.5
1716004001,17160,001,04,160,17,09,1716004,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2015,10709,26208,38.5,3.8
1716901001,17169,001,01,169,17,09,1716901,17169,Girona,Cataluña,ES,5,1,2,Sant Julià de Ramis,2018,15060,45028,28,2.3
1716901001,17169,001,01,169,17,09,1716901,17169,Girona,Cataluña,ES,5,1,2,Sant Julià de Ramis,2017,14227,42731,28.3,2.3
1716901001,17169,001,01,169,17,09,1716901,17169,Girona,Cataluña,ES,5,1,2,Sant Julià de Ramis,2016,13884,41428,28.9,2.3
1716901001,17169,001,01,169,17,09,1716901,17169,Girona,Cataluña,ES,5,1,2,Sant Julià de Ramis,2015,13455,40086,29.7,2.4
1717001001,17170,001,01,170,17,09,1717001,17170,Girona,Cataluña,ES,5,1,2,Vallfogona de Ripollès,2018,14374,32380,29.3,3
1717001001,17170,001,01,170,17,09,1717001,17170,Girona,Cataluña,ES,5,1,2,Vallfogona de Ripollès,2017,13518,31392,30.2,2.5
1717001001,17170,001,01,170,17,09,1717001,17170,Girona,Cataluña,ES,5,1,2,Vallfogona de Ripollès,2016,13435,31812,27.8,2.3
1717001001,17170,001,01,170,17,09,1717001,17170,Girona,Cataluña,ES,5,1,2,Vallfogona de Ripollès,2015,13098,30411,28.9,2.5
1715201003,17152,003,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2018,10214,20831,39.1,3.4
1715201003,17152,003,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2017,10059,19597,41.5,3.7
1715201003,17152,003,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2016,10422,19867,44.1,4.2
1715201003,17152,003,01,152,17,09,1715201,17152,Girona,Cataluña,ES,5,1,2,Roses,2015,9409,17493,43.9,5
1715202004,17152,004,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2018,12967,35296,30.6,2.4
1715202004,17152,004,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2017,12427,33710,32.3,2.8
1715202004,17152,004,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2016,12013,33547,33.2,2.7
1715202004,17152,004,02,152,17,09,1715202,17152,Girona,Cataluña,ES,5,1,2,Roses,2015,11397,31667,32.1,3
1715501009,17155,009,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2018,14583,38462,29.7,2.2
1715501009,17155,009,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2017,14248,37456,29.6,2.3
1715501009,17155,009,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2016,13960,36785,27.8,2.1
1715501009,17155,009,01,155,17,09,1715501,17155,Girona,Cataluña,ES,5,1,2,Salt,2015,13362,34690,29.6,2.4
1715502007,17155,007,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2018,10473,30860,27.4,2.4
1715502007,17155,007,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2017,10179,29456,27.6,2.3
1715502007,17155,007,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2016,10093,28552,28.5,2.7
1715502007,17155,007,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2015,9741,27328,28.7,2.6
1716002002,17160,002,02,160,17,09,1716002,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2018,10674,27166,28,2.7
1716002002,17160,002,02,160,17,09,1716002,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2017,9843,25346,29.2,2.6
1716002002,17160,002,02,160,17,09,1716002,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2016,9537,24398,31.1,2.5
1716002002,17160,002,02,160,17,09,1716002,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2015,9311,23722,31.6,2.7
1716003001,17160,001,03,160,17,09,1716003,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2018,11583,28094,34.3,2.9
1716003001,17160,001,03,160,17,09,1716003,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2017,11139,26988,34,2.8
1716003001,17160,001,03,160,17,09,1716003,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2016,10849,26608,35.8,3.2
1716003001,17160,001,03,160,17,09,1716003,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2015,10528,25764,36.2,3.2
1716301001,17163,001,01,163,17,09,1716301,17163,Girona,Cataluña,ES,5,1,2,Sant Gregori,2018,16175,48618,26.7,2.2
1716301001,17163,001,01,163,17,09,1716301,17163,Girona,Cataluña,ES,5,1,2,Sant Gregori,2017,15275,45717,26,2.2
1716301001,17163,001,01,163,17,09,1716301,17163,Girona,Cataluña,ES,5,1,2,Sant Gregori,2016,14981,43934,27.2,2.3
1716301001,17163,001,01,163,17,09,1716301,17163,Girona,Cataluña,ES,5,1,2,Sant Gregori,2015,14293,41401,27.6,2.3
1716701001,17167,001,01,167,17,09,1716701,17167,Girona,Cataluña,ES,5,1,2,Sant Joan de les Abadesses,2018,16086,34986,29.2,2.2
1716701001,17167,001,01,167,17,09,1716701,17167,Girona,Cataluña,ES,5,1,2,Sant Joan de les Abadesses,2017,16149,34773,31.3,2.3
1716701001,17167,001,01,167,17,09,1716701,17167,Girona,Cataluña,ES,5,1,2,Sant Joan de les Abadesses,2016,13707,31032,32.6,2.4
1716701001,17167,001,01,167,17,09,1716701,17167,Girona,Cataluña,ES,5,1,2,Sant Joan de les Abadesses,2015,13353,30033,33.1,2.4
1717101001,17171,001,01,171,17,09,1717101,17171,Girona,Cataluña,ES,5,1,2,Sant Llorenç de la Muga,2018,12906,30323,29.2,2.9
1717101001,17171,001,01,171,17,09,1717101,17171,Girona,Cataluña,ES,5,1,2,Sant Llorenç de la Muga,2017,11345,26584,34.2,3.8
1717101001,17171,001,01,171,17,09,1717101,17171,Girona,Cataluña,ES,5,1,2,Sant Llorenç de la Muga,2016,10615,25337,35,3.6
1717101001,17171,001,01,171,17,09,1717101,17171,Girona,Cataluña,ES,5,1,2,Sant Llorenç de la Muga,2015,10514,25581,33.1,3.8
1715502006,17155,006,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2018,7842,28228,30.4,2.7
1715502006,17155,006,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2017,7499,26295,32.8,3
1715502006,17155,006,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2016,6927,24276,36,3.8
1715502006,17155,006,02,155,17,09,1715502,17155,Girona,Cataluña,ES,5,1,2,Salt,2015,6604,22752,38.1,4.3
1715701001,17157,001,01,157,17,09,1715701,17157,Girona,Cataluña,ES,5,1,2,Sant Andreu Salou,2018,16752,55246,26.9,2.2
1715701001,17157,001,01,157,17,09,1715701,17157,Girona,Cataluña,ES,5,1,2,Sant Andreu Salou,2017,14740,48924,21.7,1.9
1715701001,17157,001,01,157,17,09,1715701,17157,Girona,Cataluña,ES,5,1,2,Sant Andreu Salou,2016,14975,49157,27,2
1715701001,17157,001,01,157,17,09,1715701,17157,Girona,Cataluña,ES,5,1,2,Sant Andreu Salou,2015,13867,45732,22.2,2
1716002003,17160,003,02,160,17,09,1716002,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2018,10203,27038,27.8,2.4
1716002003,17160,003,02,160,17,09,1716002,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2017,9761,25862,27,2.3
1716002003,17160,003,02,160,17,09,1716002,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2016,9379,24958,29.9,2.6
1716002003,17160,003,02,160,17,09,1716002,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2015,9055,24022,30.2,2.5
1716002005,17160,005,02,160,17,09,1716002,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2018,8708,24478,25.8,2.2
1716002005,17160,005,02,160,17,09,1716002,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2017,8290,23161,26.2,2.3
1716002005,17160,005,02,160,17,09,1716002,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2016,8040,22444,28.5,2.6
1716002005,17160,005,02,160,17,09,1716002,17160,Girona,Cataluña,ES,5,1,2,Sant Feliu de Guíxols,2015,7661,21266,29.2,2.5
1717201001,17172,001,01,172,17,09,1717201,17172,Girona,Cataluña,ES,5,1,2,Sant Martí de Llémena,2018,13278,36115,29,2.4
1717201001,17172,001,01,172,17,09,1717201,17172,Girona,Cataluña,ES,5,1,2,Sant Martí de Llémena,2017,13216,36373,29.9,2.3
1717201001,17172,001,01,172,17,09,1717201,17172,Girona,Cataluña,ES,5,1,2,Sant Martí de Llémena,2016,13192,35859,29.6,2.5
1717201001,17172,001,01,172,17,09,1717201,17172,Girona,Cataluña,ES,5,1,2,Sant Martí de Llémena,2015,12561,35357,29,2.5
1717401001,17174,001,01,174,17,09,1717401,17174,Girona,Cataluña,ES,5,1,2,Sant Miquel de Campmajor,2018,12426,38344,37.3,2.5
1717401001,17174,001,01,174,17,09,1717401,17174,Girona,Cataluña,ES,5,1,2,Sant Miquel de Campmajor,2017,11686,35847,36.7,3.1
